datetime,TotalPopulation,BusanPopulation,ChungcheongbukPopulation,ChungcheongnamPopulation,DaeguPopulation,DaejeonPopulation,GangwonPopulation,GwanguPopulation,GyeonggiPopulation,GyeongsangbukPopulation,GyeongsangnamPopulation,InchenPopulation,JejuPopulation,JeollanamPopulation,JeonbukPopulation,SeoulPopulation,UlsanPopulation
2020-12-06,51988793.775816314,3398067.0606899434,1608310.8251808726,2123065.380192584,2422121.3531430517,1465040.5630311673,1551173.2050512629,1453605.043116646,13459807.60105847,2660295.2976950244,3357696.543541575,2980091.4237804106,687824.3551720316,1867059.6450994126,1819693.1787506493,9593300.85820298,1143902.5777797946
2020-12-13,51989905.55671032,3397747.741641223,1608390.1604517144,2123111.5627822476,2421868.2115383954,1464768.385570802,1551221.926887171,1453508.4757273062,13462591.959958164,2660205.5468125953,3357621.479360847,2980315.5066497587,688109.6248724936,1867023.2357611945,1819599.3466521776,9591335.607938841,1143802.2531643629
2020-12-20,51991010.63124129,3397428.4136205344,1608469.363025449,2123157.3679465624,2421614.7382495403,1464495.5103331865,1551270.6794766614,1453411.5386997329,13465374.533408014,2660115.723363594,3357545.66526091,2980539.0402684556,688395.189528292,1866987.0877090483,1819505.5515266196,9589367.429077532,1143701.5131994311
2020-12-27,51992108.999409236,3397109.0766278766,1608548.4329020763,2123202.795685528,2421360.933276487,1464221.9373183209,1551319.462819734,1453314.2320339263,13468155.321408018,2660025.8273480213,3357469.101241763,2980762.0246365014,688681.0491394273,1866951.200942974,1819411.793373975,9587396.321619056,1143600.3578849998
2021-01-03,51993045.12012138,3396835.3520646445,1608616.1014659775,2123241.4333477304,2421143.1221631817,1463986.8907889922,1551361.3015911367,1453230.5321185186,13470537.432907127,2659948.7158633205,3357402.878065165,2980952.7169361445,688926.3064236273,1866920.6488201513,1819331.4586705577,9585704.470016085,1143513.3227454773
2021-01-10,51994131.03361512,3396515.9984097597,1608694.9249051197,2123286.1601539045,2420888.7012051884,1463712.0219020904,1551410.1420480043,1453132.538981707,13473314.905071706,2659858.685081257,3357324.9213389154,2981174.6812672666,689212.7138089589,1866885.247299639,1819237.7691818955,9583727.923734298,1143411.3960676894
2021-01-17,51995210.24074583,3396196.635782907,1608773.6156471544,2123330.509534729,2420633.9485629974,1463436.4552379383,1551459.013258454,1453034.1762066623,13476090.591786437,2659768.5817326223,3357246.214693456,2981396.096347737,689499.4161496271,1866850.107065199,1819144.1166661468,9581748.448855342,1143309.0540404017
2021-01-24,51996282.741513506,3395877.2641840847,1608852.1736920818,2123374.481490205,2420378.864236607,1463160.1907965362,1551507.9152224858,1452935.443793384,13478864.493051326,2659678.4058174156,3357166.7581287874,2981616.9621775565,689786.4134456319,1866815.2281168306,1819050.5011233117,9579766.04537922,1143206.2966636145
2021-01-31,51997348.53591815,3395557.8836132945,1608930.599039902,2123418.0760203316,2420123.4482260193,1462883.228577884,1551556.8479400997,1452836.3417418723,13481636.608866367,2659588.157335637,3357086.5516449097,2981837.278756724,690073.7056969733,1866780.6104545342,1818956.92255339,9577780.713305932,1143103.1239373274
2021-02-07,51998256.736261755,3395284.1216973765,1608997.71515054,2123455.142360672,2419904.256223398,1462645.277016738,1551598.8147468236,1452751.1029244317,13484011.28706408,2659510.743737045,3357017.2063556844,2982025.6843801867,690320.1909584929,1866751.1461349495,1818876.7417780212,9576076.669175977,1143014.3595876428
2021-02-14,51999310.07599219,3394964.7244643588,1609075.894060875,2123498.035958007,2419648.22422787,1462367.0189260493,1551647.8045782328,1452651.314401915,13486780.087043695,2659420.3604887766,3356935.6071647033,2982244.9809224308,690608.0309840307,1866717.0137182153,1818783.231872082,9574085.898279376,1142910.4154979992
2021-02-21,52000356.7093596,3394645.3182593724,1609153.9402741028,2123540.552129993,2419391.8605481437,1462088.063058111,1551696.8251632238,1452551.156241165,13489547.101573467,2659329.904673936,3356853.2580545126,2982463.7282140236,690896.1659649052,1866683.1425875528,1818689.7589390562,9572092.198785607,1142806.0560588557
2021-02-28,52001396.636363976,3394325.903082418,1609231.8537902231,2123582.6908766297,2419135.165184219,1461808.4094129219,1551745.876501797,1452450.6284421817,13492312.330653394,2659239.3762925235,3356770.159025112,2982681.9262549654,691184.5959011161,1866649.5327429622,1818596.322978944,9570095.570694672,1142701.2812702127
2021-03-07,52002723.831121884,3393915.213243032,1609331.8333274447,2123636.3146809763,2418804.6409150446,1461447.8294209032,1551808.9876974707,1452320.8352730235,13495865.001666587,2659122.876030847,3356662.21549378,2982961.6595311374,691555.8677942902,1866606.7040161863,1818476.2453577747,9567524.174190078,1142565.9605182027
2021-03-14,52003748.42929647,3393595.7775587207,1609409.4435358911,2123677.5907411007,2418547.1874158094,1461166.5808562855,1551858.1093299459,1452219.4625866495,13498626.149718298,2659032.1817829846,3356577.40236333,2983178.6021420187,691844.9719141276,1866573.691396903,1818382.8939071794,9565520.85216276,1142460.2363592745
2021-03-21,52004766.32110803,3393276.3329024403,1609486.9210472303,2123718.489375876,2418289.4022323755,1460884.6345144173,1551907.2617160028,1452117.7202620422,13501385.51232016,2658941.414968551,3356491.8393136705,2983394.9955022493,692134.3709893016,1866540.9400636917,1818289.5794294972,9563514.601538273,1142354.0968508467
2021-03-28,52005777.50655655,3392956.879274192,1609564.265861462,2123759.0105853016,2418031.2853647433,1460601.990395299,1551956.444855642,1452015.6082992016,13504143.089472182,2658850.575587545,3356405.5263448013,2983610.8396118283,692424.0650198122,1866508.4500165523,1818196.301924729,9561505.422316618,1142247.541992919
2021-04-04,52006638.899223484,3392683.0547375954,1609630.455800453,2123793.442650756,2417809.7783417986,1460359.1686337537,1551998.6263098163,1451927.7895577645,13506505.30595873,2658772.6555039017,3356330.9469255838,2983795.4116899287,692672.6089491912,1866480.8093671023,1818116.3792052055,9559780.93777378,1142155.878673257
2021-04-11,52007637.629997805,3392363.5844471194,1609707.5541771997,2123833.2629273906,2417551.045489227,1460075.2286425992,1552047.8665632508,1451824.991123919,13509259.567275321,2658681.6813564054,3356243.2412496116,2984010.2357625836,692962.8507538983,1866448.804565525,1818023.1703644195,9557766.319728816,1142048.5524519728
2021-04-18,52008629.654409096,3392044.1051846747,1609784.519856839,2123872.705778676,2417291.9809524566,1459790.5908741946,1552097.137570267,1451721.8230518398,13512012.04314207,2658590.634642338,3356154.7856544303,2984224.5105845877,693253.387513942,1866417.0610500195,1817929.9984965469,9555748.773086684,1141940.810881189
2021-04-25,52009614.97245735,3391724.6169502614,1609861.3528393712,2123911.771204612,2417032.584731488,1459505.2553285398,1552146.4393308656,1451618.2853415275,13514762.733558971,2658499.5153616983,3356065.5801400393,2984438.23615594,693544.2192293222,1866385.578820586,1817836.863601588,9553728.297847383,1141832.6539609055
2021-05-02,52010593.58414257,3391405.11974388,1609938.0531247957,2123950.459205199,2416772.8568263208,1459219.2220056348,1552195.7718450462,1451514.3779929816,13517511.63852603,2658408.3235144867,3355975.6247064387,2984651.4124766416,693835.345900039,1866354.3578772245,1817743.7656795424,9551704.894010914,1141724.0816911221
2021-05-09,52011565.48946477,3391085.6135655297,1610014.620713113,2123988.7697804365,2416512.7972369553,1458932.4909054795,1552245.1351128088,1451410.1010062026,13520258.75804324,2658317.059100704,3355884.919353629,2984864.039546692,694126.7675260925,1866323.3982199347,1817650.7047304106,9549678.56157728,1141615.0940718392
2021-05-16,52012530.688423924,3390766.098415211,1610091.0556043233,2124026.702930325,2416252.4059633915,1458645.0620280742,1552294.5291341534,1451305.45438119,13523004.092110608,2658225.722120349,3355793.4640816096,2985076.1173660904,694418.4841074824,1866292.699848717,1817557.6807541922,9547649.300546477,1141505.6911030565
2021-05-23,52013489.18102005,3390446.5742929233,1610167.357798426,2124064.2586548645,2415991.6830056296,1458356.9353734185,1552343.95390908,1451200.438117944,13525747.640728131,2658134.312573422,3355701.258890381,2985287.645934838,694710.4956442089,1866262.262763571,1817464.6937508874,9545617.110918505,1141395.872784774
2021-05-30,52014440.96725315,3390127.0411986676,1610243.5272954213,2124101.436954055,2415730.628363669,1458068.1109415127,1552393.4094375889,1451095.0522164647,13528489.40389581,2658042.8304599235,3355608.303779943,2985498.625252934,695002.802136272,1866232.086964497,1817371.7437204963,9543581.992693368,1141285.639116992
2021-06-06,52015251.44630686,3389853.1485483507,1610308.709819638,2124133.0036678785,2415506.6032484425,1457819.9917690065,1552435.8243679372,1451004.4272419089,13530838.065538635,2657964.3594627148,3355528.031096523,2985679.027509764,695253.5853184103,1866206.429956246,1817292.101693296,9541835.274718974,1141190.8225317402
2021-06-13,52016190.77786575,3389533.5987918675,1610384.6328791482,2124169.4810342775,2415244.9326215424,1457529.8714650646,1552485.337010241,1450898.3548694246,13533576.512870885,2657872.742582726,3355433.6832789816,2985888.9867909364,695546.4395846699,1866176.7394027342,1817199.2203268872,9539794.717670524,1141079.8175006015
2021-06-20,52017123.40306161,3389214.0400634157,1610460.423241551,2124205.580975327,2414982.9303104435,1457239.0533838724,1552534.8804061273,1450791.912858707,13536313.174753292,2657781.0531361653,3355338.585542231,2986098.3968214574,695839.5888062661,1866147.3101352942,1817106.3759333917,9537751.232024908,1140968.397119963
2021-06-27,52018049.321894445,3388894.472362995,1610536.0809068468,2124241.303491027,2414720.5963151464,1456947.53752543,1552584.4545555953,1450685.101209756,13539048.051185854,2657689.291123033,3355242.737886271,2986307.2576013273,696133.0329831988,1866118.1421539262,1817013.56851281,9535704.817782123,1140856.561389825
2021-07-04,52018968.53436424,3388574.895690606,1610611.605875035,2124276.6485813786,2414457.9306356506,1456655.3238897375,1552634.0594586455,1450577.9199225714,13541781.142168568,2657597.4565433287,3355146.140311101,2986515.569130546,696426.7721154682,1866089.2354586301,1816920.7980651418,9533655.474942172,1140744.3103101873
2021-07-11,52019881.04047101,3388255.3100462486,1610686.9981461158,2124311.6162463804,2414194.933271957,1456362.4124767948,1552683.6951152778,1450470.3689971536,13544512.44770144,2657505.549397053,3355048.7928167223,2986723.3314091135,696720.806203074,1866060.5900494058,1816828.0645903868,9531603.203505052,1140631.6438810497
2021-07-18,52020786.840214744,3387935.7154299226,1610762.2577200895,2124346.2064860333,2413931.604224065,1456068.8032866018,1552733.361525492,1450362.4484335023,13547241.967784466,2657413.5696842056,3354950.6954031335,2986930.5444370294,697015.1352460166,1866032.2059262537,1816735.3680885457,9529548.003470765,1140518.5621024123
2021-07-25,52021685.93359544,3387616.111841628,1610837.3845969557,2124380.419300337,2413667.943491974,1455774.4963191587,1552783.0586892883,1450254.1582316179,13549969.702417646,2657321.517404786,3354851.848070336,2987137.208214294,697309.7592442955,1866004.0830891733,1816642.708559618,9527489.87483931,1140405.0649742754
2021-08-01,52022451.2473471,3387342.158767849,1610901.673446776,2124409.4441699726,2413441.6845852076,1455521.6778304775,1552825.6807355974,1450161.0438567146,13552306.339602333,2657242.5576939303,3354766.524910608,2987313.911436125,697562.5288603331,1865980.1857626308,1816563.3155336725,9525723.433659501,1140307.4511372908
2021-08-08,52023337.8860536,3387022.538517327,1610976.5538861572,2124442.9560514847,2413177.407868177,1455226.0749909983,1552875.435013189,1450052.0671838252,13555030.758400086,2657150.370648021,3354666.2848707065,2987519.5551764662,697857.7006328087,1865952.5481711125,1816470.7246687273,9523659.866204737,1140193.1826457973
2021-08-15,52024217.81839706,3386702.9092948367,1611051.301628431,2124476.090507648,2412912.7994669485,1454929.7743742687,1552925.2200443626,1449942.7208727023,13557753.391747996,2657058.1110355393,3354565.2949115965,2987724.649666156,698153.1673606208,1865925.1718656663,1816378.1707766955,9521593.370152803,1140078.4988048042
2021-08-22,52025091.0443775,3386383.2711003777,1611125.9166735974,2124508.8475384614,2412647.859381521,1454632.775980289,1552975.0358291185,1449833.004923346,13560474.239646059,2656965.7788564856,3354463.5550332763,2987929.1949051945,698448.9290437695,1865898.0568462918,1816285.6538575771,9519523.945503702,1139963.399614311
2021-08-29,52025957.5639949,3386063.62393395,1611200.3990216567,2124541.227143926,2412382.5876118955,1454335.0798090594,1553024.882367456,1449722.9193357562,13563193.302094279,2656873.3741108608,3354361.065235747,2988133.1908935816,698744.9856822548,1865871.2031129892,1816193.1739113724,9517451.592257435,1139847.8850743184
2021-09-05,52026694.957378015,3385789.633507486,1611264.135418214,2124568.6806916995,2412154.9478158136,1454079.3562885611,1553067.6324490865,1449628.2660588203,13565522.50597757,2656794.1122861146,3354272.619963392,2988307.607439232,698998.9832756121,1865848.3935896852,1816113.9348134752,9515672.958550643,1139748.542027172
2021-09-12,52027549.02232121,3385469.969678831,1611338.3713287879,2124600.359364373,2411889.060061248,1453780.364245295,1553117.5361012195,1449517.4940002258,13568238.252590362,2656701.572773999,3354168.7374587595,2988510.583390695,699295.5876882938,1865822.0251019448,1816021.5235312528,9513595.166481063,1139632.2561238226
2021-09-19,52028396.38090138,3385150.2968782075,1611412.4745422546,2124631.660611697,2411622.840622484,1453480.674424779,1553167.4705069344,1449406.3523033978,13570952.21375331,2656608.960695312,3354064.1050349176,2988713.0100915073,699592.4870563122,1865795.9179002761,1815929.149221944,9511514.445814315,1139515.5548709736
2021-09-26,52029237.033118516,3384830.615105615,1611486.445058614,2124662.584433672,2411356.289499522,1453180.2868270124,1553217.4356662317,1449294.8409683364,13573664.389466412,2656516.2760500526,3353958.722691866,2988914.887541668,699889.681379667,1865770.0719846794,1815836.8118855485,9509430.7965504,1139398.438268625
2021-10-03,52030070.978972614,3384510.9243610543,1611560.2828778662,2124693.1308302977,2411089.4066923615,1452879.2014519959,1553267.4315791107,1449182.9599950416,13576374.77972967,2656423.518838222,3353852.5904296055,2989116.2157411776,700187.1706583585,1865744.487355155,1815744.511522067,9507344.218689319,1139280.9063167763
2021-10-10,52030898.21846369,3384191.224644525,1611633.9880000108,2124723.299801574,2410822.1922010025,1452577.418299729,1553317.458245572,1449070.7093835135,13579083.384543084,2656330.6890598196,3353745.708248135,2989316.994690036,700484.9548923866,1865719.164011702,1815652.2481314987,9505254.71223107,1139162.9590154283
2021-10-17,52031718.75159173,3383871.5159560274,1611707.5604250482,2124753.0913475016,2410554.6460254453,1452274.937370212,1553367.5156656152,1448958.089133752,13581790.20390665,2656237.786714845,3353638.0761474557,2989517.2243882427,700783.0340817512,1865694.1019543211,1815560.021713844,9503162.277175654,1139044.5963645806
2021-10-24,52032532.578356735,3383551.7982955608,1611781.0001529783,2124782.50546808,2410286.7681656894,1451971.758663445,1553417.6038392405,1448845.0992457573,13584495.237820372,2656144.811803299,3353529.6941275666,2989716.9048357983,701081.4082264524,1865669.301183012,1815467.832269103,9501066.913523069,1138925.818364233
2021-10-31,52033339.69875871,3383232.071663126,1611854.307183801,2124811.5421633087,2410018.5586217353,1451667.8821794274,1553467.722766448,1448731.739719529,13587198.486284249,2656051.764325181,3353420.562188468,2989916.036032703,701380.0773264901,1865644.7616977752,1815375.6797972755,9498968.621273316,1138806.6250143857
